"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","city_name"
"2025-02-01 00:00:34+08:00",1.0,350.48,0.0,12.17,58.65,15.02,8.68,13.54,2.5,"Biñan"
"2025-02-01 00:00:35+08:00",1.0,257.02,0.0,2.64,33.62,0.6,3.92,5.48,0.59,"Bogo"
"2025-02-01 00:00:37+08:00",1.0,195.27,0.0,0.54,31.83,0.26,2.74,7.46,0.07,"Borongan"
"2025-02-01 00:00:39+08:00",1.0,213.62,0.0,1.36,27.18,0.37,3.05,4.33,0.41,"Butuan"
"2025-02-01 00:00:41+08:00",1.0,226.97,0.0,2.29,21.46,0.5,3.52,4.98,0.52,"Cabadbaran"
"2025-02-01 00:00:43+08:00",1.0,433.92,0.0,7.28,33.26,1.36,8.74,10.71,3.83,"Cabanatuan City"
"2025-02-01 00:00:46+08:00",1.0,350.48,0.0,12.17,58.65,15.02,8.68,13.54,2.5,"Cabuyao"
"2025-02-01 00:00:48+08:00",1.0,230.31,0.0,1.99,45.78,2.53,3.5,4.48,0.28,"Cadiz"
"2025-02-01 00:00:50+08:00",2.0,507.36,0.03,14.57,5.99,2.0,11.91,16.27,3.07,"Cagayan de Oro"
"2025-02-01 00:00:52+08:00",1.0,380.52,0.0,10.11,40.05,3.61,8.7,15.51,2.44,"Calaca"
"2025-02-01 00:00:54+08:00",1.0,350.48,0.0,12.17,58.65,15.02,8.68,13.54,2.5,"Calamba"
"2025-02-01 00:00:55+08:00",1.0,260.35,0.0,2.12,57.94,2.5,7.21,7.99,0.0,"Calapan"
"2025-02-01 00:00:57+08:00",1.0,243.66,0.0,0.91,15.56,3.64,6.21,7.08,0.38,"Calbayog City"
"2025-02-01 00:00:59+08:00",2.0,894.55,0.06,26.39,13.77,6.86,22.54,38.78,7.73,"Caloocan City"
"2025-02-01 00:01:01+08:00",2.0,330.45,0.0,1.5,55.79,0.53,10.78,11.46,1.68,"Candon"
"2025-02-01 00:01:03+08:00",1.0,427.25,0.02,10.2,20.92,2.06,9.39,11.34,10.64,"Canlaon"
"2025-02-01 00:01:05+08:00",1.0,317.1,0.0,6.17,26.46,2.8,6.33,11.44,5.38,"Carcar"
"2025-02-01 00:01:07+08:00",1.0,350.48,0.0,12.17,58.65,15.02,8.68,13.54,2.5,"Carmona"
"2025-02-01 00:01:09+08:00",1.0,236.99,0.0,1.69,18.95,0.48,4.58,6.13,0.91,"Catbalogan"
"2025-02-01 00:01:12+08:00",2.0,594.14,0.32,8.4,3.4,1.15,20.84,24.45,12.41,"Cauayan"
"2025-02-01 00:01:13+08:00",2.0,827.79,0.0,31.87,36.84,20.5,23.25,38.94,8.11,"Cavite City"
"2025-02-01 00:01:15+08:00",2.0,433.92,0.07,10.88,11.62,3.61,10.67,14.49,5.32,"Cebu City"
"2025-02-01 00:01:17+08:00",3.0,1054.76,1.45,34.27,4.07,12.4,29.28,48.2,5.57,"City of Marikina"
"2025-02-01 00:01:19+08:00",1.0,257.02,0.0,1.1,50.07,4.23,5.61,6.08,0.27,"City of Masbate"
"2025-02-01 00:01:21+08:00",1.0,410.56,0.01,6.26,21.28,0.76,7.83,10.02,2.76,"City of Passi"
"2025-02-01 00:01:24+08:00",1.0,260.35,0.0,1.17,47.21,4.89,6.41,7.13,0.69,"City of Sorsogon"
"2025-02-01 00:01:26+08:00",2.0,467.3,0.04,10.8,8.14,1.89,13.6,18.18,12.41,"Cotabato"
"2025-02-01 00:01:28+08:00",1.0,353.81,0.08,3.64,6.53,0.43,9.37,9.95,2.06,"Dagupan"
"2025-02-01 00:01:30+08:00",1.0,223.64,0.0,5.74,32.9,2.68,4.61,6.32,0.78,"Danao"
"2025-02-01 00:01:31+08:00",2.0,433.92,0.07,10.88,11.62,3.61,10.67,14.49,5.32,"Dapitan"
"2025-02-01 00:01:34+08:00",2.0,393.87,0.0,14.57,56.51,16.93,10.58,15.76,2.57,"Dasmariñas"
"2025-02-01 00:01:36+08:00",1.0,363.83,1.01,7.63,2.77,1.51,5.85,8.12,1.9,"Davao"
"2025-02-01 00:01:38+08:00",1.0,300.41,0.0,4.41,24.32,0.86,3.85,4.51,1.5,"Digos"
"2025-02-01 00:01:40+08:00",1.0,205.28,0.0,0.81,45.06,0.44,1.6,2.0,0.23,"Dipolog"
"2025-02-01 00:01:41+08:00",1.0,220.3,0.0,2.21,33.98,0.74,2.18,3.01,1.31,"Dumaguete"
"2025-02-01 00:01:44+08:00",1.0,290.39,0.0,3.34,30.4,1.43,7.57,11.86,3.58,"El Salvador"
"2025-02-01 00:01:46+08:00",1.0,233.65,0.0,2.46,42.92,3.16,3.82,4.81,0.23,"Escalante"
"2025-02-01 00:01:48+08:00",2.0,707.63,0.06,13.88,14.13,2.3,18.11,24.83,6.59,"Gapan"
"2025-02-01 00:01:50+08:00",1.0,297.07,0.0,3.86,29.68,0.51,2.94,4.29,2.44,"General Santos"
"2025-02-01 00:01:51+08:00",2.0,393.87,0.0,14.57,56.51,16.93,10.58,15.76,2.57,"General Trias"
"2025-02-01 00:01:54+08:00",1.0,200.27,0.0,0.29,46.49,0.11,1.18,3.0,0.13,"Gingoog City"
"2025-02-01 00:01:56+08:00",1.0,287.06,0.0,4.33,40.05,1.46,3.56,4.74,3.2,"Himamaylan"
"2025-02-01 00:01:59+08:00",3.0,934.6,0.21,13.71,3.13,0.94,35.4,37.0,5.64,"Ilagan"
"2025-02-01 00:02:01+08:00",1.0,287.06,0.0,6.43,46.49,4.83,6.52,10.47,1.16,"Iligan City"
"2025-02-01 00:02:02+08:00",1.0,287.06,0.0,2.38,43.99,0.74,3.09,4.06,1.27,"Iloilo City"
"2025-02-01 00:02:05+08:00",2.0,827.79,0.0,31.87,36.84,20.5,23.25,38.94,8.11,"Imus"
"2025-02-01 00:02:06+08:00",1.0,260.35,0.0,1.41,52.93,6.14,5.22,5.85,0.91,"Iriga City"
"2025-02-01 00:02:08+08:00",1.0,360.49,0.0,7.8,36.12,2.12,6.66,8.77,4.94,"Isabela"
"2025-02-01 00:02:10+08:00",1.0,367.17,0.0,7.37,35.76,2.35,6.59,8.32,9.5,"Kabankalan"
"2025-02-01 00:02:12+08:00",1.0,373.84,0.33,6.6,4.87,1.09,7.7,10.7,7.16,"Kidapawan"
"2025-02-01 00:02:14+08:00",1.0,473.98,0.1,9.17,8.32,1.0,9.42,13.1,5.07,"Koronadal"
"2025-02-01 00:02:15+08:00",1.0,236.99,0.0,2.01,47.92,1.65,2.61,3.64,0.64,"La Carlota"
"2025-02-01 00:02:18+08:00",1.0,203.61,0.0,1.05,35.76,0.25,1.08,1.89,0.52,"Lamitan"
"2025-02-01 00:02:20+08:00",1.0,303.75,0.0,2.59,52.93,0.56,4.6,5.23,1.85,"Laoag"
"2025-02-01 00:02:22+08:00",2.0,433.92,0.07,10.88,11.62,3.61,10.67,14.49,5.32,"Lapu-Lapu City"
"2025-02-01 00:02:24+08:00",2.0,827.79,0.0,31.87,36.84,20.5,23.25,38.94,8.11,"Las Piñas"
"2025-02-01 00:02:25+08:00",1.0,267.03,0.0,1.44,56.51,6.74,5.81,6.41,0.65,"Legazpi City"
"2025-02-01 00:02:28+08:00",1.0,277.04,0.0,2.08,50.07,7.63,6.45,7.37,1.09,"Ligao"
"2025-02-01 00:02:29+08:00",1.0,403.88,0.0,10.71,37.91,3.79,9.97,17.28,4.31,"Lipa City"
"2025-02-01 00:02:31+08:00",1.0,303.75,0.0,2.55,35.05,0.49,4.0,4.92,1.3,"Lucena"
"2025-02-01 00:02:33+08:00",1.0,303.75,0.0,2.55,35.05,0.49,4.0,4.92,1.3,"Maasin"
"2025-02-01 00:02:35+08:00",2.0,647.54,0.0,11.48,24.32,1.22,15.91,19.27,4.88,"Mabalacat City"
"2025-02-01 00:02:36+08:00",3.0,1281.74,0.52,42.5,9.84,22.41,35.63,52.83,6.4,"Makati City"
"2025-02-01 00:02:38+08:00",1.0,333.79,0.0,3.0,53.64,1.07,4.32,5.95,1.69,"Malabon"
"2025-02-01 00:02:40+08:00",1.0,205.28,0.0,1.29,36.84,0.21,1.09,1.77,0.6,"Malaybalay"
"2025-02-01 00:02:43+08:00",2.0,580.79,0.0,11.14,26.11,2.35,13.99,20.54,4.05,"Malolos"
"2025-02-01 00:02:45+08:00",3.0,1281.74,0.52,42.5,9.84,22.41,35.63,52.83,6.4,"Mandaluyong City"
"2025-02-01 00:02:47+08:00",2.0,433.92,0.07,10.88,11.62,3.61,10.67,14.49,5.32,"Mandaue City"
"2025-02-01 00:02:49+08:00",2.0,894.55,0.06,26.39,13.77,6.86,22.54,38.78,7.73,"Manila"
"2025-02-01 00:02:50+08:00",2.0,580.79,0.0,17.48,33.98,3.55,23.43,27.43,25.59,"Marawi"
"2025-02-01 00:02:52+08:00",1.0,205.28,0.0,0.68,52.21,0.5,2.18,7.9,0.1,"Mati"
"2025-02-01 00:02:53+08:00",2.0,894.55,0.06,26.39,13.77,6.86,22.54,38.78,7.73,"Meycauayan"
"2025-02-01 00:02:54+08:00",2.0,514.03,0.0,10.37,26.46,1.39,11.54,14.81,5.51,"Muñoz"
"2025-02-01 00:02:57+08:00",1.0,273.71,0.0,1.82,36.84,8.23,8.99,10.26,0.65,"Naga"
"2025-02-01 00:02:59+08:00",2.0,894.55,0.06,26.39,13.77,6.86,22.54,38.78,7.73,"Navotas"
"2025-02-01 00:03:01+08:00",1.0,343.8,0.0,4.63,57.94,2.8,5.56,7.21,1.12,"Olongapo"
"2025-02-01 00:03:02+08:00",1.0,317.1,0.07,4.71,11.09,0.71,6.75,9.53,2.01,"Ormoc"
"2025-02-01 00:03:04+08:00",1.0,211.95,0.0,0.75,42.56,0.29,1.59,2.27,0.93,"Oroquieta"
"2025-02-01 00:03:06+08:00",1.0,250.34,0.0,4.76,36.48,1.07,4.11,6.99,4.05,"Ozamiz City"
"2025-02-01 00:03:08+08:00",2.0,400.54,0.03,6.94,10.82,1.49,10.26,14.17,9.63,"Pagadian"
"2025-02-01 00:03:10+08:00",2.0,514.03,0.01,9.94,26.82,1.65,11.42,13.46,5.76,"Palayan City"
"2025-02-01 00:03:11+08:00",1.0,293.73,0.17,5.4,8.05,1.13,4.93,7.31,1.96,"Panabo"
"2025-02-01 00:03:12+08:00",3.0,1281.74,0.52,42.5,9.84,22.41,35.63,52.83,6.4,"Paranaque City"
"2025-02-01 00:03:15+08:00",3.0,1281.74,0.52,42.5,9.84,22.41,35.63,52.83,6.4,"Pasig"
"2025-02-01 00:03:17+08:00",1.0,203.61,0.0,1.07,35.05,0.41,2.59,3.64,0.21,"Puerto Princesa City"
"2025-02-01 00:03:18+08:00",3.0,1054.76,1.45,34.27,4.07,12.4,29.28,48.2,5.57,"Quezon City"
"2025-02-01 00:03:20+08:00",2.0,567.44,0.03,7.88,7.6,0.72,18.65,20.35,3.99,"Roxas"
"2025-02-01 00:03:22+08:00",1.0,233.65,0.0,2.46,42.92,3.16,3.82,4.81,0.23,"Sagay"
"2025-02-01 00:03:23+08:00",1.0,383.85,0.0,5.91,55.08,2.77,6.92,10.83,1.6,"Samal"
"2025-02-01 00:03:26+08:00",1.0,433.92,0.0,7.28,33.26,1.36,8.74,10.71,3.83,"San Carlos"
"2025-02-01 00:03:27+08:00",2.0,323.77,0.0,2.27,66.52,1.19,7.36,7.96,0.5,"San Fernando"
"2025-02-01 00:03:28+08:00",2.0,467.3,0.05,4.11,7.42,0.45,12.81,13.86,2.98,"San Jose"
"2025-02-01 00:03:30+08:00",2.0,467.3,0.0,8.57,30.4,1.97,10.86,17.17,4.94,"San Jose del Monte"
"2025-02-01 00:03:32+08:00",1.0,330.45,0.0,2.44,59.37,0.53,7.44,8.33,2.44,"San Juan"
"2025-02-01 00:03:34+08:00",1.0,534.06,0.0,11.65,49.35,4.17,9.36,13.62,3.29,"San Pablo"
"2025-02-01 00:03:36+08:00",3.0,847.82,0.12,11.14,4.11,0.79,31.0,33.01,5.32,"San Pedro"
"2025-02-01 00:03:39+08:00",1.0,433.92,0.0,7.28,33.26,1.36,8.74,10.71,3.83,"Santa Rosa"
"2025-02-01 00:03:40+08:00",2.0,310.42,0.0,1.09,64.37,0.54,8.97,9.58,1.22,"Santiago"
"2025-02-01 00:03:42+08:00",2.0,647.54,0.03,8.65,7.42,0.57,21.13,21.95,2.22,"Santo Tomas"
"2025-02-01 00:03:43+08:00",1.0,226.97,0.0,1.56,49.35,1.61,2.65,3.67,0.31,"Silay City"
"2025-02-01 00:03:46+08:00",1.0,367.17,0.0,7.45,38.27,2.0,7.77,9.27,6.02,"Sipalay"
"2025-02-01 00:03:48+08:00",1.0,205.28,0.0,0.68,52.21,0.5,2.18,7.9,0.1,"Surigao City"
"2025-02-01 00:03:50+08:00",1.0,263.69,0.0,2.25,37.19,4.89,5.5,6.71,1.22,"Tabaco"
"2025-02-01 00:03:52+08:00",2.0,387.19,0.0,4.97,23.6,1.21,11.41,12.62,8.99,"Tabuk"
"2025-02-01 00:03:54+08:00",1.0,213.62,0.01,1.46,15.91,0.34,3.92,8.18,0.71,"Tacloban City"
"2025-02-01 00:03:56+08:00",1.0,447.27,0.02,7.8,16.63,0.89,8.22,10.97,5.76,"Tacurong"
"2025-02-01 00:03:58+08:00",1.0,357.15,0.0,9.77,50.78,6.32,6.84,12.22,1.55,"Tagaytay City"
"2025-02-01 00:04:00+08:00",3.0,1281.74,0.52,42.5,9.84,22.41,35.63,52.83,6.4,"Taguig"
"2025-02-01 00:04:02+08:00",1.0,247.0,0.0,0.96,53.64,1.64,5.02,5.93,0.25,"Talisay"
"2025-02-01 00:04:04+08:00",1.0,370.5,0.0,9.0,49.35,5.25,6.68,13.07,2.22,"Tanauan"
"2025-02-01 00:04:06+08:00",1.0,188.59,0.01,0.7,10.82,0.16,3.7,5.31,0.48,"Tandag"
"2025-02-01 00:04:08+08:00",1.0,226.97,0.0,1.56,49.35,1.61,2.65,3.67,0.31,"Tangub"
"2025-02-01 00:04:09+08:00",1.0,216.96,0.0,1.56,39.34,0.66,2.16,3.04,0.8,"Tanjay"
"2025-02-01 00:04:12+08:00",2.0,781.06,0.07,20.22,14.48,1.62,19.49,24.21,5.0,"Tarlac City"
"2025-02-01 00:04:14+08:00",1.0,277.04,0.0,2.96,46.49,1.34,4.3,6.98,1.17,"Tayabas"
"2025-02-01 00:04:17+08:00",1.0,280.38,0.0,3.77,35.41,1.01,4.72,8.64,3.42,"Toledo City"
"2025-02-01 00:04:19+08:00",2.0,687.6,0.02,8.4,8.49,0.75,23.24,24.5,3.67,"Tuguegarao"
"2025-02-01 00:04:22+08:00",2.0,741.01,0.01,22.96,22.89,4.29,18.72,23.0,10.89,"Urdaneta"
"2025-02-01 00:04:23+08:00",1.0,323.77,0.02,4.67,15.56,0.76,6.66,8.97,1.69,"Valencia"
"2025-02-01 00:04:25+08:00",2.0,894.55,0.06,26.39,13.77,6.86,22.54,38.78,7.73,"Valenzuela"
"2025-02-01 00:04:26+08:00",1.0,226.97,0.0,1.78,47.21,2.18,3.04,3.96,0.22,"Victorias"
"2025-02-01 00:04:27+08:00",2.0,283.72,0.0,0.79,78.68,0.45,7.09,8.01,0.78,"Vigan"
"2025-02-01 00:04:29+08:00",2.0,480.65,0.01,18.85,17.52,5.01,10.07,11.35,12.92,"Zamboanga City"
"2025-02-01 02:00:01+08:00",2.0,403.88,0.0,4.28,59.37,1.48,12.22,14.85,2.44,"Alaminos"
"2025-02-01 02:00:03+08:00",1.0,407.22,0.0,6.77,42.2,1.52,8.45,11.04,2.85,"Angeles City"
"2025-02-01 02:00:05+08:00",1.0,357.15,0.0,4.07,31.47,0.51,6.5,7.43,2.25,"Antipolo"
"2025-02-01 02:00:07+08:00",1.0,243.66,0.0,1.08,46.49,4.05,5.83,6.57,0.26,"Bacolod"
"2025-02-01 02:00:10+08:00",2.0,821.11,0.0,29.47,32.54,19.07,23.24,39.27,7.35,"Bacoor"
"2025-02-01 02:00:13+08:00",1.0,247.0,0.0,2.14,45.06,1.4,2.94,4.28,0.83,"Bago City"
"2025-02-01 02:00:15+08:00",2.0,460.63,0.01,7.37,16.81,1.79,10.14,11.77,3.74,"Baguio"
"2025-02-01 02:00:17+08:00",1.0,213.62,0.0,1.56,35.76,0.54,2.52,3.65,0.83,"Bais"
"2025-02-01 02:00:19+08:00",1.0,367.17,0.0,4.76,57.22,2.18,6.29,9.5,1.47,"Balanga"
"2025-02-01 02:00:21+08:00",1.0,313.76,0.0,2.87,49.35,0.54,5.06,5.7,2.44,"Batac City"
"2025-02-01 02:00:22+08:00",1.0,300.41,0.0,8.48,39.34,5.42,8.82,10.62,2.09,"Batangas City"
"2025-02-01 02:00:24+08:00",1.0,223.64,0.0,1.76,35.05,0.48,2.42,3.19,1.12,"Bayawan"
"2025-02-01 02:00:26+08:00",2.0,240.33,0.0,0.51,71.53,6.5,3.93,4.49,0.0,"Baybay"
"2025-02-01 02:00:28+08:00",1.0,206.95,0.07,2.16,4.29,0.47,4.57,5.82,0.98,"Bayugan"
"2025-02-01 02:00:30+08:00",1.0,223.64,0.0,1.74,27.54,0.35,3.0,9.47,1.01,"Bislig"
"2025-02-01 02:00:31+08:00",1.0,310.42,0.0,8.31,58.65,10.97,7.4,11.56,2.38,"Biñan"
"2025-02-01 02:00:34+08:00",1.0,253.68,0.0,2.38,31.11,0.48,4.34,6.86,0.63,"Bogo"
"2025-02-01 02:00:35+08:00",1.0,190.26,0.0,0.32,27.18,0.2,2.64,7.56,0.13,"Borongan"
"2025-02-01 02:00:37+08:00",1.0,210.29,0.0,1.15,27.18,0.27,3.03,4.67,0.42,"Butuan"
"2025-02-01 02:00:40+08:00",1.0,216.96,0.0,1.8,20.92,0.38,3.63,5.52,0.59,"Cabadbaran"
"2025-02-01 02:00:42+08:00",2.0,480.65,0.0,7.63,28.97,1.15,10.58,12.67,4.43,"Cabanatuan City"
"2025-02-01 02:00:45+08:00",1.0,310.42,0.0,8.31,58.65,10.97,7.4,11.56,2.38,"Cabuyao"
"2025-02-01 02:00:46+08:00",1.0,226.97,0.0,1.8,43.63,1.88,4.2,5.99,0.31,"Cadiz"
"2025-02-01 02:00:47+08:00",1.0,413.9,0.01,9.68,4.56,1.27,9.43,12.69,3.36,"Cagayan de Oro"
"2025-02-01 02:00:49+08:00",2.0,370.5,0.0,9.51,37.91,3.43,10.31,16.87,2.6,"Calaca"
"2025-02-01 02:00:51+08:00",1.0,310.42,0.0,8.31,58.65,10.97,7.4,11.56,2.38,"Calamba"
"2025-02-01 02:00:53+08:00",1.0,267.03,0.0,2.42,56.51,2.41,7.53,8.1,0.0,"Calapan"
"2025-02-01 02:00:56+08:00",1.0,230.31,0.01,0.85,13.23,3.55,6.62,7.65,0.38,"Calbayog City"
"2025-02-01 02:00:57+08:00",2.0,767.71,0.01,17.82,15.91,3.93,20.54,31.71,6.52,"Caloocan City"
"2025-02-01 02:01:00+08:00",2.0,350.48,0.0,2.66,26.82,0.62,11.73,12.49,2.69,"Candon"
"2025-02-01 02:01:01+08:00",2.0,440.6,0.01,9.94,21.82,1.88,10.32,12.24,13.55,"Canlaon"
"2025-02-01 02:01:03+08:00",1.0,293.73,0.0,5.1,24.68,1.89,6.06,10.3,4.37,"Carcar"
"2025-02-01 02:01:05+08:00",1.0,310.42,0.0,8.31,58.65,10.97,7.4,11.56,2.38,"Carmona"
"2025-02-01 02:01:06+08:00",1.0,223.64,0.0,1.36,17.7,0.38,3.87,6.22,0.98,"Catbalogan"
"2025-02-01 02:01:09+08:00",2.0,634.19,0.3,8.31,3.17,1.06,24.36,27.51,18.49,"Cauayan"
"2025-02-01 02:01:11+08:00",2.0,821.11,0.0,29.47,32.54,19.07,23.24,39.27,7.35,"Cavite City"
"2025-02-01 02:01:12+08:00",1.0,360.49,0.05,9.51,12.7,3.1,8.87,12.09,6.59,"Cebu City"
"2025-02-01 02:01:15+08:00",2.0,827.79,1.09,23.65,3.58,7.57,23.42,39.38,4.24,"City of Marikina"
"2025-02-01 02:01:16+08:00",1.0,243.66,0.0,1.08,46.49,4.05,5.83,6.57,0.26,"City of Masbate"
"2025-02-01 02:01:18+08:00",2.0,467.3,0.02,6.77,16.99,0.73,10.16,12.41,3.23,"City of Passi"
"2025-02-01 02:01:20+08:00",1.0,260.35,0.0,0.95,44.7,4.71,6.78,7.54,0.67,"City of Sorsogon"
"2025-02-01 02:01:22+08:00",2.0,540.73,0.12,12.0,4.38,1.79,18.25,22.91,15.07,"Cotabato"
"2025-02-01 02:01:25+08:00",2.0,407.22,0.08,4.5,5.23,0.51,12.36,12.92,4.43,"Dagupan"
"2025-02-01 02:01:26+08:00",1.0,220.3,0.0,6.68,28.25,2.8,5.39,8.14,1.06,"Danao"
"2025-02-01 02:01:29+08:00",1.0,360.49,0.05,9.51,12.7,3.1,8.87,12.09,6.59,"Dapitan"
"2025-02-01 02:01:31+08:00",1.0,380.52,0.0,13.37,54.36,15.5,9.9,14.93,2.63,"Dasmariñas"
"2025-02-01 02:01:32+08:00",1.0,300.41,0.16,4.84,4.87,0.83,5.67,7.75,1.93,"Davao"
"2025-02-01 02:01:34+08:00",1.0,313.76,0.01,3.98,16.63,0.57,4.81,5.59,1.88,"Digos"
"2025-02-01 02:01:35+08:00",1.0,206.95,0.0,1.0,42.92,0.55,1.95,2.56,0.41,"Dipolog"
"2025-02-01 02:01:38+08:00",1.0,213.62,0.0,2.16,29.33,0.66,2.77,3.86,2.09,"Dumaguete"
"2025-02-01 02:01:39+08:00",2.0,337.12,0.0,3.73,25.39,0.98,13.04,16.73,4.88,"El Salvador"
"2025-02-01 02:01:42+08:00",1.0,226.97,0.0,2.1,42.2,2.56,4.69,6.65,0.21,"Escalante"
"2025-02-01 02:01:44+08:00",2.0,754.36,0.13,13.2,9.57,1.61,21.48,27.83,6.21,"Gapan"
"2025-02-01 02:01:46+08:00",1.0,317.1,0.01,4.2,19.85,0.43,4.09,5.52,3.23,"General Santos"
"2025-02-01 02:01:48+08:00",1.0,380.52,0.0,13.37,54.36,15.5,9.9,14.93,2.63,"General Trias"
"2025-02-01 02:01:51+08:00",1.0,200.27,0.0,0.24,49.35,0.09,1.21,3.31,0.16,"Gingoog City"
"2025-02-01 02:01:53+08:00",1.0,337.12,0.0,6.34,35.41,1.74,5.62,7.34,6.27,"Himamaylan"
"2025-02-01 02:01:55+08:00",3.0,974.66,0.57,13.37,1.03,0.81,38.11,39.28,5.64,"Ilagan"
"2025-02-01 02:01:57+08:00",2.0,343.8,0.0,6.77,42.2,3.99,10.16,13.89,1.74,"Iligan City"
"2025-02-01 02:01:59+08:00",1.0,283.72,0.0,2.34,42.2,1.0,3.46,4.53,1.27,"Iloilo City"
"2025-02-01 02:02:01+08:00",2.0,821.11,0.0,29.47,32.54,19.07,23.24,39.27,7.35,"Imus"
"2025-02-01 02:02:03+08:00",1.0,270.37,0.0,1.61,46.49,6.38,5.72,6.39,1.24,"Iriga City"
"2025-02-01 02:02:05+08:00",1.0,397.21,0.0,9.25,32.19,2.06,7.58,9.67,8.61,"Isabela"
"2025-02-01 02:02:07+08:00",1.0,373.84,0.0,7.03,31.47,2.18,7.3,9.15,10.13,"Kabankalan"
"2025-02-01 02:02:09+08:00",1.0,380.52,0.37,6.08,3.67,1.12,8.27,10.6,11.53,"Kidapawan"
"2025-02-01 02:02:11+08:00",2.0,500.68,0.27,8.82,3.93,0.81,11.58,15.38,6.14,"Koronadal"
"2025-02-01 02:02:13+08:00",1.0,247.0,0.0,2.14,45.06,1.4,2.94,4.28,0.83,"La Carlota"
"2025-02-01 02:02:15+08:00",1.0,203.61,0.0,0.92,31.83,0.16,1.04,1.64,0.8,"Lamitan"
"2025-02-01 02:02:16+08:00",1.0,313.76,0.0,2.87,49.35,0.54,5.06,5.7,2.44,"Laoag"
"2025-02-01 02:02:18+08:00",1.0,360.49,0.05,9.51,12.7,3.1,8.87,12.09,6.59,"Lapu-Lapu City"
"2025-02-01 02:02:20+08:00",2.0,821.11,0.0,29.47,32.54,19.07,23.24,39.27,7.35,"Las Piñas"
"2025-02-01 02:02:22+08:00",1.0,267.03,0.0,1.15,55.08,6.97,6.19,6.83,0.7,"Legazpi City"
"2025-02-01 02:02:25+08:00",1.0,297.07,0.0,2.64,36.48,7.33,7.77,8.8,1.52,"Ligao"
"2025-02-01 02:02:26+08:00",2.0,393.87,0.0,9.43,35.41,3.52,11.34,18.0,4.43,"Lipa City"
"2025-02-01 02:02:28+08:00",1.0,300.41,0.0,2.36,34.69,0.53,3.79,4.8,1.36,"Lucena"
"2025-02-01 02:02:30+08:00",1.0,300.41,0.0,2.36,34.69,0.53,3.79,4.8,1.36,"Maasin"
"2025-02-01 02:02:33+08:00",2.0,620.84,0.0,10.11,23.96,0.95,16.33,19.44,4.56,"Mabalacat City"
"2025-02-01 02:02:35+08:00",3.0,961.3,0.05,28.45,16.63,15.26,25.32,41.31,4.43,"Makati City"
"2025-02-01 02:02:37+08:00",1.0,350.48,0.0,2.96,43.63,0.63,4.85,6.57,1.6,"Malabon"
"2025-02-01 02:02:40+08:00",1.0,200.27,0.0,1.0,40.41,0.16,1.1,2.03,0.62,"Malaybalay"
"2025-02-01 02:02:42+08:00",2.0,607.49,0.0,9.94,23.25,1.57,15.54,21.37,3.64,"Malolos"
"2025-02-01 02:02:44+08:00",3.0,961.3,0.05,28.45,16.63,15.26,25.32,41.31,4.43,"Mandaluyong City"
"2025-02-01 02:02:46+08:00",1.0,360.49,0.05,9.51,12.7,3.1,8.87,12.09,6.59,"Mandaue City"
"2025-02-01 02:02:48+08:00",2.0,767.71,0.01,17.82,15.91,3.93,20.54,31.71,6.52,"Manila"
"2025-02-01 02:02:51+08:00",2.0,520.71,0.0,14.22,22.53,2.38,20.1,23.92,25.84,"Marawi"
