"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","city_name"
"2025-08-02 22:02:23+08:00",1.0,86.94,0.0,0.42,27.61,0.24,2.79,5.71,0.54,"Legazpi City"
"2025-08-02 22:02:25+08:00",1.0,90.73,0.0,0.62,26.59,0.27,2.79,6.0,0.71,"Ligao"
"2025-08-02 22:02:27+08:00",1.0,94.75,0.0,1.14,23.4,0.24,1.78,3.95,0.66,"Lipa City"
"2025-08-02 22:02:28+08:00",1.0,79.13,0.0,0.24,27.52,0.08,2.09,3.47,0.19,"Lucena"
"2025-08-02 22:02:30+08:00",1.0,79.13,0.0,0.24,27.52,0.08,2.09,3.47,0.19,"Maasin"
"2025-08-02 22:02:31+08:00",1.0,85.16,0.0,0.27,34.24,0.17,2.49,6.03,0.1,"Mabalacat City"
"2025-08-02 22:02:33+08:00",1.0,103.71,0.0,1.33,25.11,0.31,1.83,3.79,1.01,"Makati City"
"2025-08-02 22:02:36+08:00",1.0,97.16,0.0,0.45,38.88,0.29,3.41,8.72,0.11,"Malabon"
"2025-08-02 22:02:37+08:00",2.0,271.16,0.16,6.47,8.72,0.84,10.81,12.67,4.37,"Malaybalay"
"2025-08-02 22:02:39+08:00",1.0,86.86,0.0,0.59,27.57,0.25,1.8,4.29,0.54,"Malolos"
"2025-08-02 22:02:42+08:00",1.0,103.71,0.0,1.33,25.11,0.31,1.83,3.79,1.01,"Mandaluyong City"
"2025-08-02 22:02:44+08:00",1.0,126.09,0.02,1.6,31.22,0.45,5.51,6.37,1.02,"Mandaue City"
"2025-08-02 22:02:46+08:00",1.0,88.68,0.0,0.66,26.83,0.22,1.79,4.17,0.55,"Manila"
"2025-08-02 22:02:47+08:00",1.0,88.97,0.0,0.63,29.47,0.12,1.53,2.72,0.39,"Marawi"
"2025-08-02 22:02:50+08:00",1.0,249.55,0.22,7.74,19.9,1.44,9.9,11.64,4.88,"Mati"
"2025-08-02 22:02:52+08:00",1.0,88.68,0.0,0.66,26.83,0.22,1.79,4.17,0.55,"Meycauayan"
"2025-08-02 22:02:54+08:00",1.0,144.88,0.07,2.53,31.2,0.69,3.92,8.32,0.89,"Muñoz"
"2025-08-02 22:02:57+08:00",1.0,76.74,0.0,0.56,20.89,0.27,1.75,5.3,0.19,"Naga"
"2025-08-02 22:02:59+08:00",1.0,88.68,0.0,0.66,26.83,0.22,1.79,4.17,0.55,"Navotas"
"2025-08-02 22:03:01+08:00",1.0,81.07,0.0,0.29,32.41,0.18,2.41,5.86,0.09,"Olongapo"
"2025-08-02 22:03:03+08:00",2.0,228.87,0.0,8.43,43.83,2.76,15.11,17.48,4.79,"Ormoc"
"2025-08-02 22:03:05+08:00",1.0,123.19,0.06,1.84,23.01,0.28,3.18,4.39,1.58,"Oroquieta"
"2025-08-02 22:03:06+08:00",1.0,77.01,0.0,0.33,28.23,0.09,1.13,2.63,0.18,"Ozamiz City"
"2025-08-02 22:03:09+08:00",1.0,73.57,0.0,0.37,26.3,0.14,1.2,3.61,0.25,"Pagadian"
"2025-08-02 22:03:10+08:00",1.0,92.4,0.0,1.12,32.5,0.55,2.19,5.3,0.33,"Palayan City"
"2025-08-02 22:03:13+08:00",1.0,231.15,0.32,6.96,9.49,1.1,5.57,7.35,6.3,"Panabo"
"2025-08-02 22:03:14+08:00",1.0,103.71,0.0,1.33,25.11,0.31,1.83,3.79,1.01,"Paranaque City"
"2025-08-02 22:03:16+08:00",1.0,103.71,0.0,1.33,25.11,0.31,1.83,3.79,1.01,"Pasig"
"2025-08-02 22:03:18+08:00",1.0,81.66,0.0,0.49,20.54,0.13,1.44,4.72,0.17,"Puerto Princesa City"
"2025-08-02 22:03:20+08:00",1.0,99.35,0.0,1.16,25.89,0.36,1.79,3.88,0.99,"Quezon City"
"2025-08-02 22:03:22+08:00",1.0,341.95,0.29,9.71,15.8,2.33,9.05,12.57,4.74,"Roxas"
"2025-08-02 22:03:24+08:00",1.0,163.97,0.06,3.27,15.68,0.49,7.33,9.14,1.88,"Sagay"
"2025-08-02 22:03:25+08:00",1.0,78.9,0.0,0.22,29.48,0.12,2.05,5.04,0.09,"Samal"
"2025-08-02 22:03:26+08:00",1.0,89.2,0.0,0.68,33.67,0.35,2.31,5.56,0.21,"San Carlos"
"2025-08-02 22:03:27+08:00",1.0,126.22,0.0,1.36,36.31,0.76,4.51,11.62,0.56,"San Fernando"
"2025-08-02 22:03:30+08:00",1.0,244.36,0.07,4.14,8.0,0.65,6.1,8.06,1.48,"San Jose"
"2025-08-02 22:03:32+08:00",1.0,95.02,0.0,0.99,26.66,0.41,1.75,3.97,0.96,"San Jose del Monte"
"2025-08-02 22:03:34+08:00",1.0,135.71,0.0,1.79,38.52,1.5,4.74,11.63,0.4,"San Juan"
"2025-08-02 22:03:36+08:00",1.0,78.68,0.0,0.2,28.5,0.1,1.85,4.61,0.11,"San Pablo"
"2025-08-02 22:03:38+08:00",1.0,246.36,0.01,5.07,18.48,1.16,5.98,8.15,1.83,"San Pedro"
"2025-08-02 22:03:40+08:00",1.0,89.2,0.0,0.68,33.67,0.35,2.31,5.56,0.21,"Santa Rosa"
"2025-08-02 22:03:41+08:00",1.0,143.99,0.0,2.14,36.18,1.38,4.66,10.85,0.79,"Santiago"
"2025-08-02 22:03:43+08:00",1.0,266.77,0.03,6.5,17.02,1.67,6.73,9.51,2.27,"Santo Tomas"
"2025-08-02 22:03:44+08:00",1.0,89.0,0.0,0.68,27.59,0.22,2.59,3.67,0.57,"Silay City"
"2025-08-02 22:03:46+08:00",1.0,79.67,0.0,0.22,27.98,0.05,1.48,2.46,0.09,"Sipalay"
"2025-08-02 22:03:47+08:00",1.0,249.55,0.22,7.74,19.9,1.44,9.9,11.64,4.88,"Surigao City"
"2025-08-02 22:03:48+08:00",1.0,89.81,0.0,0.58,28.81,0.26,2.95,5.89,0.82,"Tabaco"
"2025-08-02 22:03:51+08:00",1.0,263.31,0.05,6.62,14.87,1.78,6.66,9.53,2.22,"Tabuk"
"2025-08-02 22:03:52+08:00",2.0,246.54,0.0,10.96,44.87,3.93,12.35,14.21,5.56,"Tacloban City"
"2025-08-02 22:03:55+08:00",1.0,71.71,0.0,0.3,26.44,0.13,0.92,3.24,0.1,"Tacurong"
"2025-08-02 22:03:57+08:00",1.0,89.2,0.0,0.74,24.97,0.15,1.73,3.89,0.47,"Tagaytay City"
"2025-08-02 22:03:59+08:00",1.0,103.71,0.0,1.33,25.11,0.31,1.83,3.79,1.01,"Taguig"
"2025-08-02 22:04:00+08:00",1.0,99.62,0.0,1.51,20.87,0.39,2.4,5.26,0.76,"Talisay"
"2025-08-02 22:04:03+08:00",1.0,101.4,0.0,1.32,23.86,0.25,1.82,3.82,0.85,"Tanauan"
"2025-08-02 22:04:05+08:00",1.0,189.74,0.21,6.91,5.15,1.32,5.09,6.45,5.84,"Tandag"
"2025-08-02 22:04:06+08:00",1.0,89.0,0.0,0.68,27.59,0.22,2.59,3.67,0.57,"Tangub"
"2025-08-02 22:04:09+08:00",1.0,106.91,0.0,0.55,33.26,0.08,3.73,4.22,0.36,"Tanjay"
"2025-08-02 22:04:11+08:00",1.0,87.8,0.0,0.28,36.13,0.18,2.67,6.43,0.09,"Tarlac City"
"2025-08-02 22:04:13+08:00",1.0,148.34,0.05,3.07,18.43,0.73,3.27,5.1,2.4,"Tayabas"
"2025-08-02 22:04:16+08:00",1.0,129.67,0.03,1.74,25.6,0.39,5.4,6.44,1.07,"Toledo City"
"2025-08-02 22:04:18+08:00",1.0,242.16,0.05,4.88,12.92,1.11,5.95,8.15,1.66,"Tuguegarao"
"2025-08-02 22:04:20+08:00",1.0,108.69,0.0,1.09,37.05,0.42,3.44,8.36,0.58,"Urdaneta"
"2025-08-02 22:04:22+08:00",2.0,205.91,0.0,6.7,37.52,2.17,13.65,16.5,4.47,"Valencia"
"2025-08-02 22:04:24+08:00",1.0,88.68,0.0,0.66,26.83,0.22,1.79,4.17,0.55,"Valenzuela"
"2025-08-02 22:04:26+08:00",1.0,101.0,0.0,1.32,27.43,0.36,3.11,4.39,1.22,"Victorias"
"2025-08-02 22:04:28+08:00",1.0,131.18,0.0,1.26,38.58,0.92,4.58,12.65,0.34,"Vigan"
"2025-08-02 22:04:30+08:00",1.0,72.23,0.0,0.24,22.37,0.09,0.82,2.71,0.08,"Zamboanga City"
"2025-08-02 23:00:00+08:00",1.0,101.33,0.0,0.52,39.12,0.3,2.53,6.86,0.09,"Alaminos"
"2025-08-02 23:00:02+08:00",1.0,79.64,0.0,0.2,29.09,0.1,1.99,4.82,0.1,"Angeles City"
"2025-08-02 23:00:05+08:00",1.0,217.49,0.36,4.81,24.51,1.16,5.3,9.59,1.7,"Antipolo"
"2025-08-02 23:00:07+08:00",2.0,337.26,0.31,9.01,9.55,1.67,14.37,17.98,7.05,"Bacolod"
"2025-08-02 23:00:08+08:00",1.0,100.83,0.0,1.16,24.83,0.25,2.13,4.37,0.93,"Bacoor"
"2025-08-02 23:00:10+08:00",1.0,85.76,0.0,0.35,31.24,0.14,2.94,3.85,0.38,"Bago City"
"2025-08-02 23:00:12+08:00",1.0,136.76,0.0,1.94,35.26,1.05,4.05,8.6,0.98,"Baguio"
"2025-08-02 23:00:14+08:00",1.0,116.3,0.0,0.99,27.85,0.12,3.39,3.96,0.52,"Bais"
"2025-08-02 23:00:16+08:00",1.0,77.69,0.0,0.19,27.34,0.09,1.95,4.65,0.11,"Balanga"
"2025-08-02 23:00:18+08:00",1.0,142.26,0.0,1.6,38.99,1.14,4.88,13.15,0.37,"Batac City"
"2025-08-02 23:00:19+08:00",1.0,89.88,0.0,0.99,22.16,0.23,2.08,5.01,0.49,"Batangas City"
"2025-08-02 23:00:22+08:00",1.0,121.62,0.04,1.17,23.57,0.15,3.38,3.99,0.75,"Bayawan"
"2025-08-02 23:00:24+08:00",1.0,94.27,0.0,0.91,30.39,0.33,3.0,5.37,1.09,"Baybay"
"2025-08-02 23:00:27+08:00",1.0,240.19,0.81,5.68,3.2,0.76,6.52,8.33,3.51,"Bayugan"
"2025-08-02 23:00:28+08:00",2.0,230.89,0.0,8.54,43.89,3.05,13.26,14.86,5.58,"Bislig"
"2025-08-02 23:00:29+08:00",1.0,132.77,0.01,2.45,21.07,0.39,2.72,4.8,1.86,"Biñan"
"2025-08-02 23:00:31+08:00",1.0,183.06,0.08,4.64,23.48,1.24,9.62,11.97,3.07,"Bogo"
"2025-08-02 23:00:33+08:00",2.0,318.78,0.0,11.34,33.03,2.03,13.9,15.32,3.57,"Borongan"
"2025-08-02 23:00:34+08:00",1.0,265.3,1.49,5.56,0.59,0.74,7.14,9.09,4.33,"Butuan"
"2025-08-02 23:00:36+08:00",1.0,285.51,1.12,8.16,1.73,1.38,8.29,10.51,6.92,"Cabadbaran"
"2025-08-02 23:00:39+08:00",1.0,89.08,0.0,0.81,30.62,0.36,1.84,4.42,0.25,"Cabanatuan City"
"2025-08-02 23:00:41+08:00",1.0,132.77,0.01,2.45,21.07,0.39,2.72,4.8,1.86,"Cabuyao"
"2025-08-02 23:00:42+08:00",1.0,147.38,0.06,2.54,22.14,0.45,6.2,7.84,2.06,"Cadiz"
"2025-08-02 23:00:44+08:00",1.0,184.3,0.02,3.45,22.86,0.45,5.63,6.72,2.01,"Cagayan de Oro"
"2025-08-02 23:00:47+08:00",1.0,91.15,0.0,0.87,24.26,0.18,1.9,4.23,0.53,"Calaca"
"2025-08-02 23:00:49+08:00",1.0,132.77,0.01,2.45,21.07,0.39,2.72,4.8,1.86,"Calamba"
"2025-08-02 23:00:50+08:00",1.0,85.11,0.0,0.75,22.94,0.19,1.94,5.0,0.35,"Calapan"
"2025-08-02 23:00:53+08:00",3.0,256.66,0.0,6.96,71.96,3.87,25.66,28.08,7.72,"Calbayog City"
"2025-08-02 23:00:55+08:00",1.0,95.75,0.0,0.99,25.51,0.27,2.02,4.32,0.86,"Caloocan City"
"2025-08-02 23:00:56+08:00",1.0,156.07,0.0,2.63,33.67,1.25,4.99,10.38,1.09,"Candon"
"2025-08-02 23:00:58+08:00",1.0,85.96,0.0,0.31,31.94,0.11,2.47,3.09,0.35,"Canlaon"
"2025-08-02 23:01:01+08:00",1.0,98.16,0.0,0.6,37.9,0.32,4.19,4.74,0.56,"Carcar"
"2025-08-02 23:01:02+08:00",1.0,132.77,0.01,2.45,21.07,0.39,2.72,4.8,1.86,"Carmona"
"2025-08-02 23:01:05+08:00",2.0,287.46,0.0,10.61,66.09,5.42,23.02,25.14,8.3,"Catbalogan"
"2025-08-02 23:01:07+08:00",2.0,463.03,0.97,12.93,13.1,2.99,13.85,18.54,8.15,"Cauayan"
"2025-08-02 23:01:09+08:00",1.0,100.83,0.0,1.16,24.83,0.25,2.13,4.37,0.93,"Cavite City"
"2025-08-02 23:01:10+08:00",1.0,129.26,0.03,1.69,33.41,0.47,6.47,7.48,1.54,"Cebu City"
"2025-08-02 23:01:13+08:00",1.0,113.37,0.0,1.78,23.97,0.46,2.27,4.48,1.59,"City of Marikina"
"2025-08-02 23:01:14+08:00",2.0,337.26,0.31,9.01,9.55,1.67,14.37,17.98,7.05,"City of Masbate"
"2025-08-02 23:01:15+08:00",1.0,98.32,0.0,0.92,28.58,0.29,3.58,5.45,1.06,"City of Passi"
"2025-08-02 23:01:17+08:00",1.0,145.47,0.01,2.53,29.72,0.61,6.07,8.01,2.83,"City of Sorsogon"
"2025-08-02 23:01:20+08:00",1.0,80.8,0.0,0.64,25.89,0.16,1.45,4.69,0.29,"Cotabato"
"2025-08-02 23:01:21+08:00",1.0,268.83,0.06,5.64,13.59,1.37,7.83,10.42,2.02,"Dagupan"
"2025-08-02 23:01:23+08:00",1.0,130.37,0.03,1.88,36.09,0.58,7.07,8.09,1.66,"Danao"
"2025-08-02 23:01:25+08:00",1.0,129.26,0.03,1.69,33.41,0.47,6.47,7.48,1.54,"Dapitan"
"2025-08-02 23:01:28+08:00",1.0,105.92,0.0,1.33,24.15,0.23,2.23,4.43,1.01,"Dasmariñas"
"2025-08-02 23:01:29+08:00",1.0,180.29,0.36,5.23,6.97,0.86,3.42,5.0,4.63,"Davao"
"2025-08-02 23:01:31+08:00",1.0,91.7,0.01,1.53,19.61,0.34,1.21,2.56,1.54,"Digos"
"2025-08-02 23:01:32+08:00",1.0,131.32,0.1,2.01,17.62,0.44,4.19,6.01,2.3,"Dipolog"
"2025-08-02 23:01:35+08:00",1.0,171.86,0.1,2.96,18.08,0.34,6.78,7.7,1.93,"Dumaguete"
"2025-08-02 23:01:36+08:00",1.0,145.05,0.01,2.25,26.98,0.3,3.9,4.68,1.47,"El Salvador"
"2025-08-02 23:01:38+08:00",1.0,194.43,0.11,4.08,14.24,0.58,9.31,11.47,2.97,"Escalante"
"2025-08-02 23:01:40+08:00",1.0,89.62,0.0,0.81,29.14,0.34,1.86,4.36,0.43,"Gapan"
"2025-08-02 23:01:43+08:00",1.0,69.62,0.0,0.22,22.73,0.1,0.59,1.99,0.01,"General Santos"
"2025-08-02 23:01:45+08:00",1.0,105.92,0.0,1.33,24.15,0.23,2.23,4.43,1.01,"General Trias"
"2025-08-02 23:01:47+08:00",1.0,210.26,0.5,4.01,23.08,0.6,6.72,7.87,3.41,"Gingoog City"
"2025-08-02 23:01:49+08:00",1.0,82.86,0.0,0.22,30.42,0.08,2.74,3.56,0.19,"Himamaylan"
"2025-08-02 23:01:51+08:00",1.0,315.28,0.02,7.24,16.4,1.41,8.99,11.99,2.36,"Ilagan"
"2025-08-02 23:01:53+08:00",1.0,88.33,0.0,0.54,28.53,0.08,0.94,1.46,0.41,"Iligan City"
"2025-08-02 23:01:55+08:00",1.0,82.33,0.0,0.16,31.37,0.07,4.14,5.62,0.17,"Iloilo City"
"2025-08-02 23:01:57+08:00",1.0,100.83,0.0,1.16,24.83,0.25,2.13,4.37,0.93,"Imus"
"2025-08-02 23:02:00+08:00",1.0,90.63,0.0,0.85,27.57,0.32,2.71,5.39,0.86,"Iriga City"
"2025-08-02 23:02:02+08:00",1.0,84.31,0.0,0.29,30.83,0.11,2.84,3.7,0.28,"Isabela"
"2025-08-02 23:02:03+08:00",1.0,90.66,0.0,0.39,29.87,0.08,2.66,3.36,0.25,"Kabankalan"
"2025-08-02 23:02:06+08:00",1.0,108.3,0.02,2.38,18.84,0.47,1.58,2.83,2.56,"Kidapawan"
"2025-08-02 23:02:07+08:00",1.0,68.61,0.0,0.19,22.95,0.09,0.55,2.09,0.0,"Koronadal"
"2025-08-02 23:02:09+08:00",1.0,85.76,0.0,0.35,31.24,0.14,2.94,3.85,0.38,"La Carlota"
"2025-08-02 23:02:10+08:00",1.0,69.73,0.0,0.29,22.29,0.14,0.67,2.03,0.01,"Lamitan"
"2025-08-02 23:02:13+08:00",1.0,142.26,0.0,1.6,38.99,1.14,4.88,13.15,0.37,"Laoag"
"2025-08-02 23:02:14+08:00",1.0,129.26,0.03,1.69,33.41,0.47,6.47,7.48,1.54,"Lapu-Lapu City"
"2025-08-02 23:02:16+08:00",1.0,100.83,0.0,1.16,24.83,0.25,2.13,4.37,0.93,"Las Piñas"
"2025-08-02 23:02:18+08:00",1.0,83.55,0.0,0.32,27.45,0.15,2.16,4.2,0.41,"Legazpi City"
"2025-08-02 23:02:20+08:00",1.0,87.56,0.0,0.62,26.76,0.25,2.46,5.07,0.65,"Ligao"
"2025-08-02 23:02:22+08:00",1.0,104.1,0.0,1.47,21.8,0.29,2.29,4.94,0.95,"Lipa City"
"2025-08-02 23:02:23+08:00",1.0,87.5,0.0,0.41,29.99,0.15,3.84,5.59,0.47,"Lucena"
"2025-08-02 23:02:26+08:00",1.0,87.5,0.0,0.41,29.99,0.15,3.84,5.59,0.47,"Maasin"
"2025-08-02 23:02:28+08:00",1.0,81.86,0.0,0.21,30.65,0.11,2.01,4.89,0.09,"Mabalacat City"
"2025-08-02 23:02:31+08:00",1.0,123.04,0.0,2.11,22.52,0.43,2.49,4.64,1.73,"Makati City"
"2025-08-02 23:02:32+08:00",1.0,93.13,0.0,0.46,36.95,0.26,2.36,6.12,0.08,"Malabon"
"2025-08-02 23:02:35+08:00",2.0,301.23,0.13,8.49,8.38,1.15,10.1,12.28,7.57,"Malaybalay"
"2025-08-02 23:02:37+08:00",1.0,90.69,0.0,0.81,26.19,0.29,1.91,4.26,0.79,"Malolos"
"2025-08-02 23:02:39+08:00",1.0,123.04,0.0,2.11,22.52,0.43,2.49,4.64,1.73,"Mandaluyong City"
"2025-08-02 23:02:41+08:00",1.0,129.26,0.03,1.69,33.41,0.47,6.47,7.48,1.54,"Mandaue City"
"2025-08-02 23:02:43+08:00",1.0,95.75,0.0,0.99,25.51,0.27,2.02,4.32,0.86,"Manila"
"2025-08-02 23:02:45+08:00",1.0,94.99,0.0,0.94,27.49,0.15,1.43,2.62,0.59,"Marawi"
"2025-08-02 23:02:47+08:00",1.0,261.13,0.24,9.69,17.39,2.01,9.71,11.69,8.61,"Mati"
"2025-08-02 23:02:48+08:00",1.0,95.75,0.0,0.99,25.51,0.27,2.02,4.32,0.86,"Meycauayan"
"2025-08-02 23:02:50+08:00",1.0,161.79,0.18,2.94,28.31,0.73,3.85,7.47,1.14,"Muñoz"
"2025-08-02 23:02:52+08:00",1.0,81.78,0.0,0.81,21.41,0.35,2.06,5.22,0.33,"Naga"
"2025-08-02 23:02:53+08:00",1.0,95.75,0.0,0.99,25.51,0.27,2.02,4.32,0.86,"Navotas"
"2025-08-02 23:02:55+08:00",1.0,77.23,0.0,0.21,28.08,0.11,2.17,5.32,0.08,"Olongapo"
"2025-08-02 23:02:56+08:00",2.0,208.83,0.0,7.4,41.52,2.76,13.05,15.02,5.09,"Ormoc"
"2025-08-02 23:02:58+08:00",1.0,126.4,0.11,1.47,23.39,0.24,4.26,5.09,1.69,"Oroquieta"
"2025-08-02 23:03:00+08:00",1.0,79.15,0.0,0.39,28.08,0.08,1.17,2.29,0.23,"Ozamiz City"
"2025-08-02 23:03:02+08:00",1.0,75.39,0.0,0.41,27.09,0.15,1.31,3.4,0.36,"Pagadian"
"2025-08-02 23:03:03+08:00",1.0,94.75,0.0,1.45,30.21,0.63,1.8,4.35,0.41,"Palayan City"
"2025-08-02 23:03:04+08:00",1.0,242.44,0.27,7.78,8.27,1.29,5.83,7.84,8.93,"Panabo"
"2025-08-02 23:03:06+08:00",1.0,123.04,0.0,2.11,22.52,0.43,2.49,4.64,1.73,"Paranaque City"
"2025-08-02 23:03:09+08:00",1.0,123.04,0.0,2.11,22.52,0.43,2.49,4.64,1.73,"Pasig"
"2025-08-02 23:03:10+08:00",1.0,80.46,0.0,0.48,20.92,0.12,1.19,3.98,0.16,"Puerto Princesa City"
"2025-08-02 23:03:12+08:00",1.0,113.37,0.0,1.78,23.97,0.46,2.27,4.48,1.59,"Quezon City"
"2025-08-02 23:03:14+08:00",2.0,385.08,0.51,10.03,13.52,2.33,11.43,15.35,5.46,"Roxas"
"2025-08-02 23:03:16+08:00",1.0,194.43,0.11,4.08,14.24,0.58,9.31,11.47,2.97,"Sagay"
"2025-08-02 23:03:18+08:00",1.0,77.69,0.0,0.19,27.34,0.09,1.95,4.65,0.11,"Samal"
"2025-08-02 23:03:20+08:00",1.0,89.08,0.0,0.81,30.62,0.36,1.84,4.42,0.25,"San Carlos"
"2025-08-02 23:03:21+08:00",1.0,125.09,0.0,1.39,37.49,0.96,4.04,9.83,0.54,"San Fernando"
"2025-08-02 23:03:22+08:00",1.0,271.84,0.09,4.47,7.44,0.61,8.54,10.86,1.36,"San Jose"
"2025-08-02 23:03:25+08:00",1.0,103.74,0.0,1.45,25.41,0.5,2.04,4.32,1.46,"San Jose del Monte"
"2025-08-02 23:03:26+08:00",1.0,153.96,0.0,2.33,36.44,1.24,5.27,12.62,0.74,"San Juan"
"2025-08-02 23:03:28+08:00",1.0,77.6,0.0,0.17,26.97,0.08,1.77,4.19,0.12,"San Pablo"
"2025-08-02 23:03:30+08:00",1.0,284.54,0.02,5.55,15.3,1.17,8.28,10.85,2.03,"San Pedro"
"2025-08-02 23:03:32+08:00",1.0,89.08,0.0,0.81,30.62,0.36,1.84,4.42,0.25,"Santa Rosa"
"2025-08-02 23:03:34+08:00",1.0,165.17,0.0,3.01,33.0,1.23,5.24,10.86,1.16,"Santiago"
"2025-08-02 23:03:35+08:00",1.0,309.72,0.06,7.22,13.91,1.7,9.01,12.16,2.86,"Santo Tomas"
"2025-08-02 23:03:37+08:00",1.0,87.21,0.0,0.42,31.65,0.17,3.04,3.99,0.48,"Silay City"
"2025-08-02 23:03:40+08:00",1.0,84.3,0.0,0.24,29.45,0.05,1.59,2.16,0.11,"Sipalay"
"2025-08-02 23:03:42+08:00",1.0,261.13,0.24,9.69,17.39,2.01,9.71,11.69,8.61,"Surigao City"
"2025-08-02 23:03:44+08:00",1.0,88.92,0.0,0.62,28.92,0.24,2.58,4.78,0.75,"Tabaco"
"2025-08-02 23:03:47+08:00",1.0,302.03,0.08,7.28,13.05,1.8,8.79,11.94,2.86,"Tabuk"
"2025-08-02 23:03:48+08:00",2.0,249.36,0.0,10.77,36.79,4.01,10.41,12.3,6.74,"Tacloban City"
"2025-08-02 23:03:50+08:00",1.0,71.65,0.0,0.35,23.7,0.11,0.73,2.65,0.14,"Tacurong"
"2025-08-02 23:03:52+08:00",1.0,98.52,0.0,1.1,24.2,0.2,2.07,4.33,0.77,"Tagaytay City"
"2025-08-02 23:03:55+08:00",1.0,123.04,0.0,2.11,22.52,0.43,2.49,4.64,1.73,"Taguig"
"2025-08-02 23:03:57+08:00",1.0,97.15,0.0,1.13,26.21,0.53,2.75,5.39,0.66,"Talisay"
"2025-08-02 23:03:59+08:00",1.0,118.39,0.0,1.96,21.43,0.34,2.5,4.87,1.4,"Tanauan"
"2025-08-02 23:04:00+08:00",1.0,170.07,0.3,4.14,3.09,0.57,5.19,6.73,2.03,"Tandag"
"2025-08-02 23:04:02+08:00",1.0,87.21,0.0,0.42,31.65,0.17,3.04,3.99,0.48,"Tangub"
"2025-08-02 23:04:04+08:00",1.0,116.3,0.0,0.99,27.85,0.12,3.39,3.96,0.52,"Tanjay"
"2025-08-02 23:04:06+08:00",1.0,84.08,0.0,0.22,32.22,0.12,2.03,4.96,0.09,"Tarlac City"
"2025-08-02 23:04:08+08:00",1.0,170.7,0.08,3.36,14.05,0.55,4.54,6.93,1.96,"Tayabas"
"2025-08-02 23:04:10+08:00",1.0,141.57,0.04,2.07,27.3,0.45,6.93,8.21,1.9,"Toledo City"
"2025-08-02 23:04:13+08:00",1.0,272.56,0.06,5.24,11.88,1.09,8.14,10.64,1.8,"Tuguegarao"
"2025-08-02 23:04:14+08:00",1.0,117.37,0.0,1.46,34.62,0.43,2.77,6.3,0.74,"Urdaneta"
"2025-08-02 23:04:17+08:00",2.0,177.41,0.0,5.6,36.89,2.13,10.63,12.73,4.04,"Valencia"
"2025-08-02 23:04:18+08:00",1.0,95.75,0.0,0.99,25.51,0.27,2.02,4.32,0.86,"Valenzuela"
"2025-08-02 23:04:20+08:00",1.0,99.65,0.0,0.99,30.15,0.31,3.09,4.22,1.14,"Victorias"
"2025-08-02 23:04:23+08:00",1.0,140.02,0.0,1.67,38.01,0.85,4.57,11.65,0.52,"Vigan"
"2025-08-02 23:04:24+08:00",1.0,72.58,0.0,0.32,22.73,0.12,1.31,4.45,0.11,"Zamboanga City"
"2025-08-03 00:00:01+08:00",1.0,98.64,0.0,0.55,38.04,0.32,2.52,7.06,0.08,"Alaminos"
"2025-08-03 00:00:03+08:00",1.0,78.75,0.0,0.2,28.53,0.1,1.98,4.76,0.1,"Angeles City"
"2025-08-03 00:00:05+08:00",1.0,227.92,0.57,5.04,23.37,1.31,5.83,10.17,2.79,"Antipolo"
"2025-08-03 00:00:08+08:00",2.0,358.02,0.39,9.56,8.36,1.65,15.14,18.83,7.59,"Bacolod"
"2025-08-03 00:00:09+08:00",1.0,105.04,0.0,1.32,24.14,0.26,2.23,4.45,1.1,"Bacoor"
"2025-08-03 00:00:12+08:00",1.0,85.3,0.0,0.34,31.09,0.13,2.81,3.68,0.38,"Bago City"
"2025-08-03 00:00:15+08:00",1.0,137.23,0.0,2.06,33.86,1.02,3.98,8.44,1.0,"Baguio"
"2025-08-03 00:00:16+08:00",1.0,118.48,0.0,1.04,27.42,0.12,3.4,3.93,0.54,"Bais"
"2025-08-03 00:00:18+08:00",1.0,77.53,0.0,0.2,27.05,0.09,1.92,4.53,0.12,"Balanga"
"2025-08-03 00:00:19+08:00",1.0,145.92,0.0,1.79,37.53,1.14,5.04,13.07,0.43,"Batac City"
"2025-08-03 00:00:21+08:00",1.0,90.25,0.0,1.0,22.16,0.24,2.08,5.0,0.52,"Batangas City"
"2025-08-03 00:00:23+08:00",1.0,122.29,0.04,1.12,23.26,0.13,3.45,4.02,0.72,"Bayawan"
"2025-08-03 00:00:25+08:00",1.0,92.73,0.0,0.94,28.32,0.35,2.82,5.35,1.12,"Baybay"
"2025-08-03 00:00:27+08:00",1.0,250.65,0.97,5.64,2.3,0.71,7.11,8.92,3.88,"Bayugan"
"2025-08-03 00:00:29+08:00",2.0,240.57,0.0,9.18,41.44,3.23,13.58,15.27,6.2,"Bislig"
"2025-08-03 00:00:32+08:00",1.0,144.56,0.01,2.87,19.78,0.44,3.03,5.14,2.25,"Biñan"
"2025-08-03 00:00:34+08:00",2.0,195.89,0.12,5.14,20.64,1.27,10.28,12.75,3.59,"Bogo"
"2025-08-03 00:00:37+08:00",2.0,323.44,0.0,11.41,30.04,1.88,13.96,15.31,3.38,"Borongan"
"2025-08-03 00:00:38+08:00",1.0,277.36,1.7,5.66,0.39,0.72,7.84,9.8,5.24,"Butuan"
