"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2024-10-01 00:01:10+08:00",1.0,303.75,0.0,3.13,42.56,0.61,3.11,3.69,2.25,121.7725,16.9347,"2024-10-01 00:01:10.562022+08:00","Cauayan"
"2024-10-01 00:01:13+08:00",1.0,247.0,0.0,2.42,32.9,1.43,2.09,4.41,0.16,120.9169,14.4825,"2024-10-01 00:01:13.257535+08:00","Cavite City"
"2024-10-01 00:01:15+08:00",1.0,337.12,0.06,7.97,9.03,3.55,4.99,7.56,2.41,123.8907,10.3167,"2024-10-01 00:01:15.531708+08:00","Cebu City"
"2024-10-01 00:01:18+08:00",1.0,383.85,0.03,10.97,22.17,7.21,5.37,9.09,2.53,121.1,14.6333,"2024-10-01 00:01:18.135443+08:00","City of Marikina"
"2024-10-01 00:01:19+08:00",1.0,280.38,0.0,1.67,16.27,0.4,1.4,2.04,0.79,123.5833,12.3333,"2024-10-01 00:01:19.681688+08:00","City of Masbate"
"2024-10-01 00:01:21+08:00",2.0,574.11,0.65,8.74,2.71,1.28,12.63,15.47,3.67,122.65,11.15,"2024-10-01 00:01:21.152899+08:00","City of Passi"
"2024-10-01 00:01:22+08:00",1.0,287.06,0.0,1.74,20.21,1.04,1.38,1.74,0.69,123.9833,12.9833,"2024-10-01 00:01:22.340976+08:00","City of Sorsogon"
"2024-10-01 00:01:23+08:00",1.0,420.57,0.02,5.14,4.38,0.7,7.8,8.82,3.23,124.2464,7.2236,"2024-10-01 00:01:23.977404+08:00","Cotabato"
"2024-10-01 00:01:25+08:00",1.0,300.41,0.0,1.84,30.4,0.34,4.5,4.75,0.99,121.5047,17.7061,"2024-10-01 00:01:25.455750+08:00","Dagupan"
"2024-10-01 00:01:27+08:00",2.0,500.68,0.05,17.65,6.97,5.9,10.49,13.24,2.31,124.0272,10.5208,"2024-10-01 00:01:27.707794+08:00","Danao"
"2024-10-01 00:01:29+08:00",1.0,337.12,0.06,7.97,9.03,3.55,4.99,7.56,2.41,123.9469,10.2706,"2024-10-01 00:01:30.029867+08:00","Dapitan"
"2024-10-01 00:01:32+08:00",1.0,250.34,0.0,0.98,36.12,0.34,1.75,2.44,0.21,120.9367,14.3294,"2024-10-01 00:01:32.653772+08:00","Dasmariñas"
"2024-10-01 00:01:35+08:00",2.0,614.17,8.05,17.82,0.02,5.48,10.69,13.71,9.12,125.6128,7.0731,"2024-10-01 00:01:35.210434+08:00","Davao"
"2024-10-01 00:01:36+08:00",1.0,310.42,0.01,4.84,7.96,0.6,3.5,4.26,3.1,125.3572,6.7497,"2024-10-01 00:01:36.741338+08:00","Digos"
"2024-10-01 00:01:38+08:00",1.0,293.73,0.0,1.59,11.62,0.4,1.77,2.01,0.9,123.3414,8.5894,"2024-10-01 00:01:38.183512+08:00","Dipolog"
"2024-10-01 00:01:40+08:00",1.0,367.17,0.47,8.74,1.48,2.8,7.14,8.93,8.61,123.3081,9.3103,"2024-10-01 00:01:40.929162+08:00","Dumaguete"
"2024-10-01 00:01:42+08:00",1.0,283.72,0.0,2.34,17.7,0.97,1.74,2.0,1.09,124.5225,8.5631,"2024-10-01 00:01:42.259840+08:00","El Salvador"
"2024-10-01 00:01:44+08:00",1.0,467.3,0.02,7.2,5.81,0.91,9.18,13.56,2.44,123.4992,10.8403,"2024-10-01 00:01:44.789055+08:00","Escalante"
"2024-10-01 00:01:46+08:00",1.0,507.36,0.01,11.82,18.24,2.44,8.18,12.46,2.95,120.9464,15.3072,"2024-10-01 00:01:47.079149+08:00","Gapan"
"2024-10-01 00:01:48+08:00",1.0,453.95,0.05,5.1,3.31,0.54,7.93,8.53,2.53,125.1717,6.1128,"2024-10-01 00:01:48.565381+08:00","General Santos"
"2024-10-01 00:01:51+08:00",1.0,250.34,0.0,0.98,36.12,0.34,1.75,2.44,0.21,120.8817,14.3869,"2024-10-01 00:01:51.166532+08:00","General Trias"
"2024-10-01 00:01:53+08:00",1.0,283.72,0.0,1.5,24.68,0.28,1.82,2.09,1.09,125.1167,8.8333,"2024-10-01 00:01:53.786613+08:00","Gingoog City"
"2024-10-01 00:01:55+08:00",1.0,433.92,0.05,7.71,6.35,1.01,8.56,10.82,5.26,122.8706,10.0989,"2024-10-01 00:01:55.217176+08:00","Himamaylan"
"2024-10-01 00:01:56+08:00",1.0,347.14,0.0,3.86,49.35,0.63,3.69,4.29,3.23,121.8892,17.1485,"2024-10-01 00:01:56.988188+08:00","Ilagan"
"2024-10-01 00:01:58+08:00",1.0,337.12,0.0,6.26,14.13,3.4,3.65,4.18,0.79,124.4,8.25,"2024-10-01 00:01:58.253202+08:00","Iligan City"
"2024-10-01 00:01:59+08:00",2.0,514.03,1.19,6.43,2.48,1.22,10.43,13.4,6.21,122.55,10.75,"2024-10-01 00:01:59.770489+08:00","Iloilo City"
"2024-10-01 00:02:01+08:00",1.0,247.0,0.0,2.42,32.9,1.43,2.09,4.41,0.16,120.9367,14.4297,"2024-10-01 00:02:01.675722+08:00","Imus"
"2024-10-01 00:02:03+08:00",1.0,283.72,0.0,1.08,21.1,6.02,2.03,2.67,0.88,123.4167,13.4167,"2024-10-01 00:02:03.121729+08:00","Iriga City"
"2024-10-01 00:02:04+08:00",1.0,370.5,0.01,6.34,10.46,0.88,5.42,7.16,3.99,122.9888,10.2048,"2024-10-01 00:02:04.755282+08:00","Isabela"
"2024-10-01 00:02:07+08:00",2.0,467.3,0.96,7.45,1.68,1.01,11.17,13.79,5.19,122.8122,9.9889,"2024-10-01 00:02:07.133645+08:00","Kabankalan"
"2024-10-01 00:02:09+08:00",2.0,734.33,0.39,19.71,1.68,3.04,22.7,26.37,23.05,125.0894,7.0083,"2024-10-01 00:02:09.466652+08:00","Kidapawan"
"2024-10-01 00:02:10+08:00",2.0,807.76,0.16,16.45,2.91,2.3,21.69,24.95,18.49,124.8469,6.5031,"2024-10-01 00:02:10.871345+08:00","Koronadal"
"2024-10-01 00:02:12+08:00",1.0,363.83,0.01,5.91,11.18,0.98,4.78,6.67,3.58,122.9208,10.4233,"2024-10-01 00:02:13.038636+08:00","La Carlota"
"2024-10-01 00:02:14+08:00",1.0,300.41,0.02,8.65,10.37,1.62,3.15,3.65,6.52,125.7022,6.0872,"2024-10-01 00:02:14.398359+08:00","Lamitan"
"2024-10-01 00:02:16+08:00",3.0,233.65,0.0,0.54,114.44,0.2,8.49,9.53,0.0,120.5936,18.1989,"2024-10-01 00:02:16.901900+08:00","Laoag"
"2024-10-01 00:02:18+08:00",1.0,337.12,0.06,7.97,9.03,3.55,4.99,7.56,2.41,123.9494,10.3103,"2024-10-01 00:02:19.091093+08:00","Lapu-Lapu City"
"2024-10-01 00:02:20+08:00",1.0,247.0,0.0,2.42,32.9,1.43,2.09,4.41,0.16,120.9828,14.4506,"2024-10-01 00:02:20.516357+08:00","Las Piñas"
"2024-10-01 00:02:22+08:00",1.0,310.42,0.0,1.59,23.25,3.82,2.37,2.93,1.03,123.7333,13.1333,"2024-10-01 00:02:22.587060+08:00","Legazpi City"
"2024-10-01 00:02:24+08:00",1.0,283.72,0.0,0.6,26.46,4.77,1.41,1.94,0.48,123.5325,13.2403,"2024-10-01 00:02:24.291955+08:00","Ligao"
"2024-10-01 00:02:25+08:00",1.0,260.35,0.0,3.51,35.41,4.17,2.1,2.83,1.16,121.1667,13.95,"2024-10-01 00:02:25.532781+08:00","Lipa City"
"2024-10-01 00:02:27+08:00",2.0,554.09,1.96,5.66,0.65,0.83,13.4,15.87,3.29,122.5967,10.8794,"2024-10-01 00:02:28.084212+08:00","Lucena"
"2024-10-01 00:02:30+08:00",2.0,554.09,1.96,5.66,0.65,0.83,13.4,15.87,3.29,122.4347,10.8925,"2024-10-01 00:02:30.210636+08:00","Maasin"
"2024-10-01 00:02:32+08:00",1.0,257.02,0.0,1.61,33.26,0.26,2.05,2.63,1.0,120.5736,15.2216,"2024-10-01 00:02:32.505742+08:00","Mabalacat City"
"2024-10-01 00:02:33+08:00",1.0,327.11,0.02,6.51,26.46,4.59,3.42,5.4,1.69,121.0327,14.5503,"2024-10-01 00:02:34.034078+08:00","Makati City"
"2024-10-01 00:02:36+08:00",1.0,236.99,0.0,0.34,50.78,0.11,1.34,2.96,0.01,119.9379,15.6361,"2024-10-01 00:02:36.174364+08:00","Malabon"
"2024-10-01 00:02:37+08:00",2.0,507.36,0.08,15.42,2.55,2.12,10.26,13.34,19.0,125.0833,8.15,"2024-10-01 00:02:37.977295+08:00","Malaybalay"
"2024-10-01 00:02:40+08:00",1.0,327.11,0.0,7.54,35.76,2.53,4.59,9.03,2.09,120.8117,14.8419,"2024-10-01 00:02:40.521075+08:00","Malolos"
"2024-10-01 00:02:42+08:00",1.0,327.11,0.02,6.51,26.46,4.59,3.42,5.4,1.69,121.0409,14.5832,"2024-10-01 00:02:42.423882+08:00","Mandaluyong City"
"2024-10-01 00:02:44+08:00",1.0,337.12,0.06,7.97,9.03,3.55,4.99,7.56,2.41,123.9333,10.3333,"2024-10-01 00:02:44.339183+08:00","Mandaue City"
"2024-10-01 00:02:45+08:00",1.0,267.03,0.0,6.51,33.62,2.0,3.42,7.77,0.98,120.9822,14.6042,"2024-10-01 00:02:45.658683+08:00","Manila"
"2024-10-01 00:02:47+08:00",2.0,640.87,0.5,11.48,2.08,1.86,21.01,24.44,15.71,124.2928,7.9986,"2024-10-01 00:02:47.200683+08:00","Marawi"
"2024-10-01 00:02:48+08:00",1.0,287.06,0.0,1.69,17.52,0.27,1.76,1.85,0.42,125.4708,9.7339,"2024-10-01 00:02:48.674229+08:00","Mati"
"2024-10-01 00:02:49+08:00",1.0,267.03,0.0,6.51,33.62,2.0,3.42,7.77,0.98,120.9608,14.7369,"2024-10-01 00:02:49.881213+08:00","Meycauayan"
"2024-10-01 00:02:51+08:00",2.0,700.95,0.66,13.88,4.16,2.0,20.03,24.79,5.13,120.9031,15.7161,"2024-10-01 00:02:51.322972+08:00","Muñoz"
"2024-10-01 00:02:52+08:00",1.0,270.37,0.0,0.85,22.35,1.07,1.7,2.87,0.52,123.1814,13.6192,"2024-10-01 00:02:52.807654+08:00","Naga"
"2024-10-01 00:02:55+08:00",1.0,267.03,0.0,6.51,33.62,2.0,3.42,7.77,0.98,120.95,14.6667,"2024-10-01 00:02:55.458763+08:00","Navotas"
"2024-10-01 00:02:56+08:00",1.0,267.03,0.0,2.55,31.47,0.78,3.48,5.16,2.85,120.2828,14.8292,"2024-10-01 00:02:56.661265+08:00","Olongapo"
"2024-10-01 00:02:58+08:00",1.0,290.39,0.03,5.31,10.1,1.19,2.43,3.1,1.3,124.6075,11.0064,"2024-10-01 00:02:58.742996+08:00","Ormoc"
"2024-10-01 00:03:00+08:00",1.0,303.75,0.0,4.11,10.46,0.53,1.78,2.34,1.74,123.8044,8.4858,"2024-10-01 00:03:00.665911+08:00","Oroquieta"
"2024-10-01 00:03:03+08:00",1.0,420.57,0.66,10.03,1.5,2.41,7.15,8.82,10.39,123.8333,8.15,"2024-10-01 00:03:03.285424+08:00","Ozamiz City"
"2024-10-01 00:03:05+08:00",1.0,460.63,2.01,7.54,0.11,1.62,9.95,11.23,10.51,123.43700000000001,7.8257,"2024-10-01 00:03:05.319627+08:00","Pagadian"
"2024-10-01 00:03:07+08:00",2.0,620.84,0.05,12.85,12.88,2.3,12.81,17.17,3.52,121.0833,15.55,"2024-10-01 00:03:07.155606+08:00","Palayan City"
"2024-10-01 00:03:08+08:00",1.0,460.63,2.71,10.37,0.15,2.62,9.82,12.54,6.33,125.6842,7.3081,"2024-10-01 00:03:09.064819+08:00","Panabo"
"2024-10-01 00:03:10+08:00",1.0,327.11,0.02,6.51,26.46,4.59,3.42,5.4,1.69,121.0175,14.4816,"2024-10-01 00:03:10.839586+08:00","Paranaque City"
"2024-10-01 00:03:12+08:00",1.0,327.11,0.02,6.51,26.46,4.59,3.42,5.4,1.69,121.065,14.587,"2024-10-01 00:03:12.242407+08:00","Pasig"
"2024-10-01 00:03:14+08:00",1.0,307.08,0.0,2.91,17.7,0.8,3.28,3.63,1.92,118.7333,9.7333,"2024-10-01 00:03:14.558280+08:00","Puerto Princesa City"
"2024-10-01 00:03:16+08:00",1.0,383.85,0.03,10.97,22.17,7.21,5.37,9.09,2.53,121.0333,14.6333,"2024-10-01 00:03:16.689644+08:00","Quezon City"
"2024-10-01 00:03:18+08:00",1.0,330.45,0.0,3.13,41.13,0.51,4.19,4.72,1.54,121.6201,17.1189,"2024-10-01 00:03:18.547957+08:00","Roxas"
"2024-10-01 00:03:19+08:00",1.0,467.3,0.02,7.2,5.81,0.91,9.18,13.56,2.44,123.4242,10.9447,"2024-10-01 00:03:19.938796+08:00","Sagay"
